  16992585    -56.447    -27.587      123.1        SML     61.807   -148.332     150.08     305.09     106.92      27.48      5.310    -80.090     994.80    -25.390    -63.480     35.510    -98.590    -51.130    -38.460     58.390   -132.790    1171.18      -1.60      -2.30
   6939330     55.479    159.941      182.1       SNAA    -71.671     -2.838     162.17     197.81     146.61      26.19    -23.900    140.690     641.30     32.830    151.650    -77.230     94.350     50.530    157.460    -75.790      9.060    1179.55      -1.80       0.30
   7750294     50.066    147.712      629.2       VNA1    -70.650     -8.262     156.51     199.91     138.83      29.16    -25.520    126.110     808.00     21.090    137.180    -69.770     94.940     44.290    144.820    -75.080      9.170    1124.38      -1.54       1.60
   8344334     54.332    158.414      190.1       SNAA    -71.671     -2.838     160.80     198.01     145.08      26.72    -24.270    138.920     686.30     29.880    149.680    -75.510     98.590     49.040    155.810    -75.950     10.620    1177.16      -1.77      -3.00
  17465310     52.361    177.882      160.0       SNAA    -71.671     -2.838     160.62     179.31     181.33      27.98    -27.930    178.650     693.50     26.790    178.210    -82.630   -178.340     46.740    177.980    -77.400     -3.450    1180.61      -1.71      -1.20
  16538127     52.543   -173.241      141.9       SNAA    -71.671     -2.838     160.34     170.98     197.61      27.82    -27.140   -163.270     703.20     26.760   -168.840    -79.850   -133.830     46.890   -171.940    -77.100    -10.720    1182.53      -1.72      -1.00
   3485737     51.868    157.264      123.3       VNA2    -70.925     -7.393     159.64     194.48     151.86      28.41    -26.710    141.310     726.20     25.420    150.060    -76.570    105.050     46.110    155.130    -75.950      4.350    1184.05      -1.69       1.30
   7416643    -56.517    -26.886       95.0        PMR     61.592   -149.131     150.74     304.16     106.44      27.72      5.160    -80.350     978.40    -26.540    -62.860     36.330    -99.850    -51.380    -37.780     58.320   -133.870    1175.66      -1.60      -1.10
   6131198    -56.582    -27.717      118.8        GOU     61.189   -149.800     150.58     303.32     107.34      27.86      4.670    -81.860     981.80    -26.730    -64.320     35.580   -101.190    -51.530    -38.760     57.800   -134.780    1172.49      -1.59       0.10
  14834659    -57.442    -26.491      135.8        SEY     62.933    152.382     174.46       5.35     353.67      29.81     29.630    -20.350     204.20    -50.390    -25.460     69.980    150.100    -55.820    -26.220     64.570    151.960    1193.33      -1.66      -1.80
  14834659    -57.442    -26.491      135.8       IM04     65.975   -153.783     154.37     311.15      96.04      25.80      9.140    -74.480     885.10    -29.670    -55.780     46.740    -98.460    -52.270    -35.490     64.180   -136.620    1175.92      -1.74      -2.60
  10603639     47.905    147.260      420.3       VNA3    -71.243     -9.669     154.19     196.93     142.72      29.98    -27.200    128.720     882.70     14.880    137.590    -67.800    105.470     41.180    144.570    -76.400      9.720    1142.58      -1.52      -1.40
  16196731    -56.386    -27.025       92.0       BILL     68.039    166.271     166.81     337.72      34.10      27.63     24.420    -51.420     481.90    -40.130    -35.420     77.840   -141.850    -52.760    -29.460     71.170    173.110    1194.69      -1.77      -4.70
  13199601    -56.103    -27.732      113.3       COLD     67.227   -150.201     151.65     316.24      95.49      25.41     10.830    -70.740     956.20    -23.780    -55.550     44.490    -90.370    -50.000    -36.310     65.190   -130.730    1174.78      -1.74      -2.60
   6131198    -56.582    -27.717      118.8        RSO     60.462   -152.754     151.75     300.99     106.80      28.52      4.130    -84.140     953.80    -28.840    -64.780     36.580   -105.330    -51.940    -38.800     57.290   -138.380    1174.26      -1.56      -1.70
  14575974    -56.389    -27.521      108.6       BILL     68.039    166.271     166.71     337.04      35.22      27.62     24.210    -52.610     485.20    -40.070    -36.210     77.520   -141.120    -52.760    -30.040     71.140    173.350    1192.55      -1.77      -4.20
   7438048     47.377    149.377      259.5       SNAA    -71.671     -2.838     152.39     198.56     136.88      29.84    -26.540    129.240     935.30     11.710    138.160    -63.550    109.300     40.090    146.220    -76.360     20.590    1158.18      -1.53       1.80
  17465310     52.361    177.882      160.0       SNAA    -71.671     -2.838     160.62     179.31     181.33      27.98    -27.930    178.650     693.50     26.790    178.210    -82.630   -178.340     46.740    177.980    -77.400     -3.450    1180.61      -1.71      -0.20
   7143631     50.275    151.759      343.1       SNAA    -71.671     -2.838     155.64     199.21     138.13      28.50    -25.220    130.990     843.60     19.250    141.090    -67.910    104.870     43.870    148.700    -76.130     17.150    1153.10      -1.61       0.20
   7143403    -56.323    -27.192       91.6        SPU     61.182   -152.054     151.73     302.91     105.16      28.29      5.150    -81.980     954.90    -27.930    -63.080     37.620   -103.150    -51.460    -37.970     58.190   -137.170    1177.59      -1.58      -2.80
  16917999     52.715    153.182      503.0        NVL    -70.767     11.833     154.99     209.32     115.99      27.02    -19.920    122.710     856.50     22.680    136.600    -60.440     96.030     46.800    148.430    -72.710     34.010    1135.10      -1.64      -2.40
 601562030     49.750    145.306      590.7       VNA3    -71.243     -9.669     155.55     199.31     138.48      28.98    -25.500    124.410     838.00     19.300    134.760    -68.370     97.020     43.670    142.390    -75.740      9.480    1126.95      -1.55      -1.70
 603007131     54.815    153.391      607.0       VNA1    -70.650     -8.262     162.17     200.04     143.49      26.99    -23.900    131.720     629.60     33.170    144.380    -76.550     79.680     50.360    150.870    -74.520      3.340    1132.92      -1.68      -0.50
   6144401     47.990    146.398      456.4       SNAA    -71.671     -2.838     152.30     200.37     132.35      29.39    -25.370    124.510     931.60     12.980    134.180    -62.380    103.850     41.030    143.020    -75.770     21.410    1136.12      -1.52      -0.40
   6144404     47.771    145.994      483.9       SNAA    -71.671     -2.838     151.99     200.41     131.97      29.48    -25.400    124.080     938.20     12.470    133.680    -61.950    103.810     40.790    142.610    -75.740     21.710    1132.82      -1.51       1.40
  14834659    -57.442    -26.491      135.8        SEW     60.104   -149.453     151.09     299.60     110.18      28.05      2.720    -83.910     968.40    -29.310    -65.180     34.450   -103.750    -52.860    -38.140     56.460   -135.440    1171.17      -1.57      -1.20
   7381324    -56.407    -26.768       84.8       BILL     68.039    166.271     166.89     338.04      33.55      27.63     24.510    -50.830     479.50    -40.210    -35.020     77.990   -142.380    -52.790    -29.160     71.180    172.980    1195.64      -1.77      -4.20
   8344334     54.332    158.414      190.1       VNA1    -70.650     -8.262     162.58     194.87     153.19      27.36    -25.710    142.100     627.40     32.030    151.690    -79.800     89.180     49.440    156.430    -75.080      0.800    1178.99      -1.74      -2.70
  13438949     50.727    155.188      157.2       VNA2    -70.925     -7.393     158.20     195.37     149.18      28.92    -26.920    138.260     771.60     22.420    147.220    -74.220    106.300     44.630    152.850    -76.060      6.340    1178.21      -1.64       0.40
  15209870     52.446    179.779      229.1       SNAA    -71.671     -2.838     160.67     177.50     184.84      27.94    -27.810   -177.440     689.90     27.090   -179.020    -82.580   -166.490     46.910   -179.870    -77.340     -5.030    1172.33      -1.70      -0.80
  16196731    -56.386    -27.025       92.0        PMR     61.592   -149.131     150.60     304.39     106.31      27.77      5.280    -80.270     982.00    -26.180    -62.940     36.210    -99.620    -51.200    -37.890     58.320   -133.800    1175.82      -1.60      -2.70
 603007143     52.136    151.569      632.0       VNA3    -71.243     -9.669     159.05     196.92     146.32      28.02    -25.480    133.140     729.40     26.230    143.220    -74.660     96.760     46.880    149.250    -75.880      4.170    1127.14      -1.61      -1.20
   7706563     49.789    155.269      120.4       SNAA    -71.671     -2.838     155.88     196.78     143.74      28.88    -26.420    136.940     843.10     18.320    145.930    -69.580    111.800     43.100    152.530    -76.710     15.550    1179.81      -1.63       1.70
  13199601    -56.103    -27.732      113.3       BILL     68.039    166.271     166.40     337.23      35.20      27.76     24.360    -52.640     496.00    -39.380    -36.470     77.550   -139.230    -52.390    -30.260     71.210    173.530    1191.73      -1.76      -3.60
   6131198    -56.582    -27.717      118.8       TIXI     71.649    128.867     161.97      24.00     314.72      25.45     21.490     -2.190     649.00    -34.160    -16.320     73.300     42.520    -51.710    -24.260     74.940    114.110    1187.12      -1.85      -4.00
   7143403    -56.323    -27.192       91.6       BILL     68.039    166.271     166.72     337.59      34.37      27.66     24.410    -51.720     485.20    -39.960    -35.680     77.770   -141.230    -52.670    -29.650     71.180    173.210    1194.67      -1.77      -4.00
  16196731    -56.386    -27.025       92.0       PPLA     62.896   -152.189     152.31     306.31     101.91      27.50      6.880    -78.990     940.70    -27.570    -60.470     40.510   -100.720    -51.270    -37.160     60.300   -136.370    1178.39      -1.63      -3.70
   3485737     51.868    157.264      123.3       SNAA    -71.671     -2.838     158.24     196.89     145.30      27.91    -25.580    138.870     771.20     23.670    148.440    -72.800    107.900     45.790    154.640    -76.460     12.900    1182.43      -1.70       0.80
  11937032     52.014   -179.962      126.9       SNAA    -71.671     -2.838     160.23     177.31     185.26      28.15    -28.050   -176.970     707.10     25.860   -178.650    -81.830   -166.270     46.260   -179.570    -77.480     -5.310    1184.27      -1.71      -2.00
 601276380     55.652    161.451       85.0       VNA3    -71.243     -9.669     163.89     190.37     161.62      26.49    -25.720    150.070     584.80     34.720    156.930    -83.300     92.840     50.970    160.100    -75.720     -3.530    1193.14      -1.82      -0.20
  12666624     52.152    157.217      122.3        NVL    -70.767     11.833     155.67     207.19     121.84      27.54    -21.560    128.580     848.80     21.750    141.870    -62.660    100.880     45.830    152.640    -73.420     33.420    1179.31      -1.69      -1.80
   7750294     50.066    147.712      629.2       VNA2    -70.925     -7.393     156.11     199.98     137.94      28.99    -25.310    126.090     819.90     20.560    137.000    -68.980     96.470     44.200    144.770    -75.300     10.930    1123.87      -1.55       1.50
  16992585    -56.447    -27.587      123.1        MCK     63.732   -148.935     150.85     308.73     103.21      26.68      7.210    -77.090     974.90    -25.250    -60.610     39.000    -96.370    -50.890    -37.660     60.800   -132.290    1172.36      -1.65      -2.70
  16196731    -56.386    -27.025       92.0       GAMB     63.776   -171.703     161.11     307.49      83.38      28.75     11.320    -79.940     677.90    -37.780    -52.080     56.560   -122.020    -52.780    -34.290     63.870   -159.000    1189.55      -1.66      -2.90
 601697111     52.754    174.922      118.7       VNA3    -71.243     -9.669     161.33     175.36     188.74      27.98    -27.780   -179.910     670.80     28.160    177.110    -83.230   -157.070     47.310    175.570    -76.690    -13.320    1186.45      -1.72      -1.30
  16196731    -56.386    -27.025       92.0       KDAK     57.783   -152.583     151.05     295.81     110.82      29.93      1.490    -87.690     970.80    -29.670    -67.730     32.460   -108.270    -52.210    -39.010     54.120   -139.410    1176.50      -1.48      -1.60
  14575974    -56.389    -27.521      108.6        KTH     63.553   -150.922     151.67     308.03     101.97      27.01      7.330    -77.830     955.90    -26.340    -60.390     40.220    -98.420    -51.020    -37.520     60.870   -134.530    1175.39      -1.65      -4.30
  14575974    -56.389    -27.521      108.6       PPLA     62.896   -152.189     152.09     306.41     102.27      27.45      6.820    -79.340     945.90    -27.310    -61.060     40.150   -100.730    -51.240    -37.670     60.240   -136.320    1176.01      -1.63      -3.50
