080901A.MAKZ.BHZ.s_fil -0.109 58.8642616 141.240891 4.680800e+01 8.197700e+01 -1.425800e+01 -7.268300e+01 33 30.15 -48.11 59.35 -6.25 46.57 -32.82 77.4 76.3 0.532221
080901A.TKM2.BHZ.s_fil -0.4699 60.4856796 140.525299 4.292080e+01 7.559660e+01 -1.425800e+01 -7.268300e+01 33 26.28 -41.13 50.35 -1.19 40.00 -24.67 71.2 73.1 0.616838
080901A.UCH.BHZ.s_fil -0.46 60.7725639 140.279877 4.222750e+01 7.451340e+01 -1.425800e+01 -7.268300e+01 33 25.58 -39.96 48.70 -0.81 38.75 -23.54 69.1 72 0.422634
080901A.ULHL.BHZ.s_fil -0.76 60.8665924 141.310806 4.224560e+01 7.624170e+01 -1.425800e+01 -7.268300e+01 33 25.63 -41.30 50.50 1.04 39.96 -23.95 78.4 76.7 0.606585
081001E.MBAR.BHZ.s_fil 0.33 82.4134369 134.244736 -6.019000e-01 3.073820e+01 -1.470000e+01 1.671060e+02 88.2 -21.13 110.12 -17.60 83.37 -19.86 96.60 30.9 48.6 0.311634
081202A.CSS.BHZ.s_fil 0.802 60.9502106 138.063721 3.496110e+01 3.333100e+01 -1.950600e+01 1.690360e+02 122.2 10.35 125.52 27.36 94.85 19.50 110.98 53.4 63.4 0.540812
081202A.DPC.BHZ.s_fil 0.511 54.3190536 142.320389 5.035830e+01 1.641110e+01 -1.950600e+01 1.690360e+02 122.2 24.10 145.59 57.47 106.07 42.39 131.14 90 82 1.55835
081202A.EIL.BHZ.s_fil 0.16 63.5786705 137.276703 2.966990e+01 3.495120e+01 -1.950600e+01 1.690360e+02 122.2 5.19 121.71 19.53 92.56 12.75 107.54 48.2 60.3 0.873035
081202A.KIEV.BHZ.s_fil 0.949 53.2570419 135.595001 5.070120e+01 2.922420e+01 -1.950600e+01 1.690360e+02 122.2 24.70 137.86 45.23 113.84 35.55 127.40 38.1 53.7 1.48855
081202A.KSDI.BHZ.s_fil 0.9789 61.6688957 136.393677 3.319200e+01 3.565900e+01 -1.950600e+01 1.690360e+02 122.2 8.91 123.38 23.57 96.11 16.69 110.27 42.7 56.9 1.26236
081202A.MALT.BHZ.s_fil 0.217 58.729393 133.465729 3.831340e+01 3.842730e+01 -1.950600e+01 1.690360e+02 122.2 14.16 125.40 27.56 103.71 21.21 115.04 28.1 46.3 0.19776
081202A.PSZ.BHZ.s_fil -0.1532 55.3392525 142.214127 4.791840e+01 1.989440e+01 -1.950600e+01 1.690360e+02 122.2 21.97 141.75 52.71 101.44 39.01 125.99 88.9 81.5 0.532696
081204D.CUPC.BHZ.s_fil -0.195 77.8313522 130.407364 1.015760e+01 -6.382640e+01 -1.191000e+01 1.667230e+02 205.7 -4.06 -137.71 -0.04 -118.94 -2.08 -128.31 17.8 36.8 0.982382
081204D.LSZ.BHZ.s_fil 0.02996 88.1995316 130.855118 -1.527790e+01 2.818820e+01 -1.191000e+01 1.667230e+02 205.7 -33.36 110.52 -34.14 86.74 -34.33 98.69 18.8 37.8 0.870865
081204D.MORC.BHZ.s_fil 0.2199 58.2661972 134.510452 4.977660e+01 1.754280e+01 -1.191000e+01 1.667230e+02 205.7 35.46 139.32 55.01 113.95 45.92 128.87 32.9 49.9 0.491049
081204D.PAPC.BHZ.s_fil -0.32009 79.0477371 131.264038 8.034400e+00 -6.265500e+01 -1.191000e+01 1.667230e+02 205.7 -6.53 -137.51 -2.63 -117.24 -4.65 -127.35 20.4 39.4 0.682124
081396D.AFIF.BHZ.s_fil -0.05 64.9065094 131.589691 2.393100e+01 4.304000e+01 -2.160100e+01 1.703510e+02 109.8 -1.87 117.23 6.99 98.19 2.60 107.74 21.1 40.1 0.799243
081396D.HOT14.BHZ.s_fil 0.0001 46.4789963 135.949097 6.530281e+01 -1.825650e+01 -2.160100e+01 1.703510e+02 109.8 31.67 175.22 60.30 -179.29 46.02 177.24 39.7 54.9 0.480477
081396D.UQSK.BHZ.s_fil 0.225 63.9743843 132.438293 2.578900e+01 4.236000e+01 -2.160100e+01 1.703510e+02 109.8 -0.24 118.34 9.57 98.11 4.74 108.30 24 42.8 0.563169
081399D.SPA.BHZ.s_fil 0.6372 18.9815063 141.850189 -9.000000e+01 0.000000e+00 5.203700e+01 -1.695020e+02 33 2.41 -169.50 -40.34 -169.50 -18.97 -169.50 86.2 80.2 0.948523
081403J.KIEV.BHZ.s_fil 0.2971 53.9577332 142.49646 5.070120e+01 2.922420e+01 -1.989900e+01 -1.779840e+02 563.3 22.66 159.55 58.01 118.47 42.05 144.80 99.3 85.9 1.48145
081403J.RAYN.BHZ.s_fil 0.272 66.7971497 139.547745 2.352250e+01 4.550320e+01 -1.989900e+01 -1.779840e+02 563.3 -2.99 133.55 11.98 97.93 4.72 115.93 70 72.5 0.618751
081500M.SPA.BHZ.s_fil 0.4939 23.477005 132.854065 -9.000000e+01 0.000000e+00 4.304600e+01 1.467590e+02 33 -11.85 146.76 -35.07 146.76 -23.46 146.76 25.9 44.3 0.469368
081592C.CTAO.BHZ.s_fil -0.3492 76.5424423 136.674911 -2.008820e+01 1.462545e+02 5.111000e+00 -7.560700e+01 119 -15.73 -124.92 -23.15 -156.24 -20.13 -140.21 44.1 57.7 0.787766
081695A.LSZ.BHZ.s_fil 0.127 85.6853409 131.972137 -1.527790e+01 2.818820e+01 -2.363100e+01 1.790540e+02 540.1 -54.28 117.82 -51.71 80.57 -54.46 98.62 23.8 42.6 0.240788
081804B.H1040.BHZ.s_fil -0.1299 83.4326859 134.275803 2.956140e+01 8.573980e+01 1.642700e+01 -9.494400e+01 62.9 70.89 -97.00 84.05 92.93 83.35 -101.53 29.8 47.7 0.43475
081804B.H1050.BHZ.s_fil -0.1501 83.3940353 134.19899 2.963870e+01 8.572450e+01 1.642700e+01 -9.494400e+01 62.9 70.92 -96.95 84.16 92.87 83.31 -101.33 29.5 47.4 0.422242
081804B.H1120.BHZ.s_fil -0.1799 83.1444168 133.704544 3.013810e+01 8.541460e+01 1.642700e+01 -9.494400e+01 62.9 71.12 -96.02 84.89 89.76 83.10 -98.21 27.6 45.8 0.36806
081804B.H1130.BHZ.s_fil -0.19 83.1105804 133.637619 3.020580e+01 8.532830e+01 1.642700e+01 -9.494400e+01 62.9 71.15 -95.76 84.99 88.69 83.07 -97.41 27.3 45.5 0.441403
081804B.H1140.BHZ.s_fil -0.18 83.0733795 133.563629 3.028020e+01 8.529680e+01 1.642700e+01 -9.494400e+01 62.9 71.18 -95.67 85.09 88.33 83.03 -97.11 27 45.3 0.416536
081804B.H1150.BHZ.s_fil -0.1699 83.0344772 133.486008 3.035800e+01 8.531310e+01 1.642700e+01 -9.494400e+01 62.9 71.21 -95.72 85.20 88.62 82.99 -97.23 26.7 45 0.398731
081804B.H1180.BHZ.s_fil -0.18 82.9228439 133.263947 3.058130e+01 8.517600e+01 1.642700e+01 -9.494400e+01 62.9 71.30 -95.30 85.52 86.82 82.89 -95.99 25.8 44.3 0.541077
081804B.H1200.BHZ.s_fil -0.2202 82.855896 133.130554 3.071520e+01 8.514100e+01 1.642700e+01 -9.494400e+01 62.9 71.35 -95.20 85.70 86.36 82.82 -95.68 25.3 43.8 0.484071
081804B.H1230.BHZ.s_fil -0.1999 82.7474442 132.914398 3.093210e+01 8.509900e+01 1.642700e+01 -9.494400e+01 62.9 71.43 -95.07 86.01 85.76 82.71 -95.31 24.4 43.1 0.632792
081804B.LSA.BHZ.s_fil -0.1899 83.3527222 133.766663 2.970310e+01 9.112700e+01 1.642700e+01 -9.494400e+01 62.9 70.01 -112.54 81.24 139.69 80.32 -138.70 27.8 46 0.565645
081898C.SPA.BHZ.s_fil 0.3469 22.0739899 135.659637 -9.000000e+01 0.000000e+00 4.585200e+01 1.491160e+02 116 -7.65 149.12 -36.36 149.12 -22.01 149.12 39.4 54.6 0.170572
082103B.LPAZ.BHZ.s_fil -0.42701 65.0706635 130.634277 -1.628790e+01 -6.813069e+01 2.905300e+01 5.977300e+01 20.2 18.22 -0.53 9.91 -18.40 14.23 -9.63 17.8 36.7 1.11682
082492F.KMI.BHZ.s_fil 0.276 46.4299164 132.003159 2.512330e+01 1.027400e+02 -5.662200e+01 -2.655200e+01 106.6 -38.78 56.96 -21.57 72.28 -30.40 65.30 22.4 41.4 0.350686
082693C.SJG.BHZ.s_fil -0.4231 77.4588547 138.671478 1.810910e+01 -6.615000e+01 -5.480000e+00 1.541930e+02 137.2 13.04 -157.05 20.84 -121.51 17.74 -139.66 57.6 65.9 0.649697
082697H.RAYN.BHZ.s_fil 0.12 63.5427437 137.207748 2.352250e+01 4.550320e+01 -2.551100e+01 1.783310e+02 609.6 -9.92 126.36 4.74 96.37 -2.68 111.28 52.7 63 0.636855
082697H.TSUM.BHZ.s_fil 0.267 86.8006668 131.771912 -1.920220e+01 1.758380e+01 -2.551100e+01 1.783310e+02 609.6 -66.60 120.10 -64.05 65.82 -67.76 91.54 23.3 42.2 0.281168
082704A.ARU.BHZ.s_fil -0.42891 45.3402519 134.030228 5.643020e+01 5.856250e+01 -2.747230e+01 -7.086500e+01 35 18.21 -40.22 38.18 -22.78 28.47 -32.33 30.1 47.9 0.44686
082803C.ACSO.BHZ.s_fil -0.045 65.5409012 138.19812 4.023190e+01 -8.298200e+01 -7.324000e+00 1.260510e+02 409.2 34.56 157.91 54.51 -161.51 46.31 174.54 56.4 65.1 0.666667
082803C.CCM.BHZ.s_fil 0.27 66.2056274 134.481522 3.805570e+01 -9.124460e+01 -7.324000e+00 1.260510e+02 409.2 31.21 164.99 44.91 -165.56 38.99 178.30 34.2 50.9 0.694011
082803C.GOGA.BHZ.s_fil 0.0981 69.0021362 142.318024 3.341120e+01 -8.346660e+01 -7.324000e+00 1.260510e+02 409.2 27.79 160.74 47.79 -147.29 40.72 -177.09 93.9 83.6 0.255211
082803C.LRAL.BHZ.s_fil -0.1459 69.0314331 140.097946 3.303480e+01 -8.699780e+01 -7.324000e+00 1.260510e+02 409.2 27.03 163.99 44.01 -152.20 37.55 -176.56 71.7 73.4 0.557844
082998C.BCHU.BHZ.s_fil 0.33704 36.0968208 130.133942 3.979330e+01 7.878250e+01 -5.573700e+01 -2.704500e+01 33 -20.49 31.84 -5.07 42.62 -12.83 37.39 16.7 35.7 0.323939
082998C.ENH.BHZ.s_fil 0.2599 44.9839211 140.249527 3.027620e+01 1.094944e+02 -5.573700e+01 -2.704500e+01 33 -42.92 53.59 -12.48 80.64 -28.36 69.08 69.7 72.4 0.262167
082998C.NASE.BHZ.s_fil 0.3399 42.042942 131.754456 3.198861e+01 9.170567e+01 -5.573700e+01 -2.704500e+01 33 -29.63 43.83 -12.79 57.70 -21.35 51.17 21.5 40.5 0.158033
082998C.RES.BHZ.s_fil -0.3211 16.3094902 137.594177 7.468700e+01 -9.490000e+01 -5.573700e+01 -2.704500e+01 33 -4.92 -43.93 26.97 -51.08 11.04 -47.31 50.7 61.9 0.310361
082998C.ST12.BHZ.s_fil 0.44412 41.9693718 130.454208 3.162591e+01 8.988335e+01 -5.573700e+01 -2.704500e+01 33 -28.67 43.25 -13.49 55.70 -21.19 49.79 17.6 36.6 2.1875
082998C.ST17.BHZ.s_fil 0.38206 41.7342033 130.390457 3.193879e+01 8.935801e+01 -5.573700e+01 -2.704500e+01 33 -28.27 42.75 -13.16 55.07 -20.83 49.22 17.4 36.3 0.0480905
082998C.ST18.BHZ.s_fil 0.43391 41.7080841 130.359482 3.196471e+01 8.926910e+01 -5.573700e+01 -2.704500e+01 33 -28.22 42.69 -13.14 54.97 -20.79 49.14 17.3 36.2 0.0218061
082998C.ST23A.BHZ.s_fil 0.40211 41.4185448 130.611633 3.247137e+01 8.904958e+01 -5.573700e+01 -2.704500e+01 33 -27.95 42.18 -12.52 54.66 -20.34 48.73 18.1 37 0.0326133
082998C.ST28.BHZ.s_fil 0.34499 41.2110939 130.756958 3.282180e+01 8.884808e+01 -5.573700e+01 -2.704500e+01 33 -27.73 41.80 -12.09 54.39 -20.02 48.41 18.5 37.4 0.10548
082998C.ST33.BHZ.s_fil 0.32107 40.9522438 131.12027 3.332737e+01 8.883157e+01 -5.573700e+01 -2.704500e+01 33 -27.58 41.38 -11.44 54.30 -19.62 48.17 19.6 38.6 0.14953
083003A.EIL.BHZ.s_fil 0.4751 65.9236526 133.740967 2.966990e+01 3.495120e+01 -1.479600e+01 1.672380e+02 137 12.13 119.46 22.64 95.95 17.73 108.05 29.2 47.2 0.358798
083003A.MORC.BHZ.s_fil 0.1362 56.829464 137.274231 4.977660e+01 1.754280e+01 -1.479600e+01 1.672380e+02 137 31.35 140.69 54.99 110.91 44.10 128.79 47.8 60.1 0.239146
083003A.STU.BHZ.s_fil 0.2502 57.7577019 141.609222 4.877190e+01 9.195000e+00 -1.479600e+01 1.672380e+02 137 30.88 146.59 63.43 104.91 48.88 132.58 82.4 78.5 0.978528
083003A.TSUM.BHZ.s_fil 0.1129 87.7174225 134.9021 -1.920220e+01 1.758380e+01 -1.479600e+01 1.672380e+02 137 -46.84 114.63 -48.45 74.77 -49.40 95.02 33.9 50.7 0.604713
090195B.CLER.BHZ.s_fil -0.069 67.6007538 133.109467 4.438400e+01 -7.424500e+01 4.200000e-02 1.232350e+02 144.4 51.37 145.79 69.29 177.42 61.19 157.12 26 44.5 0.348111
090195B.MM05.BHZ.s_fil -0.039 68.9032822 134.669342 4.165300e+01 -7.692199e+01 4.200000e-02 1.232350e+02 144.4 49.09 149.76 66.81 -172.16 59.29 163.89 32.7 49.8 0.626329
090195B.MM08.BHZ.s_fil -0.052 69.0793381 133.909271 4.110950e+01 -8.006820e+01 4.200000e-02 1.232350e+02 144.4 47.85 153.24 63.48 -171.61 56.87 167.18 29.2 47.2 0.58209
090195B.MM14.BHZ.s_fil -0.0102 69.632988 132.191208 3.954943e+01 -8.639476e+01 4.200000e-02 1.232350e+02 144.4 44.76 159.60 56.68 -171.28 51.62 172.26 22.5 41.5 0.184915
090195B.OXF.BHZ.s_fil 0.135 72.0934067 134.021332 3.451180e+01 -8.940920e+01 4.200000e-02 1.232350e+02 144.4 39.80 163.98 50.68 -163.65 46.39 178.57 29.8 47.7 0.309471
090196A.DPC.BHZ.s_fil 0.094 58.08284 134.460892 5.035830e+01 1.641110e+01 -1.181100e+01 1.666180e+02 187 36.17 140.20 56.00 115.23 46.74 130.02 32.5 49.6 0.803372
090196A.KOG.BHZ.s_fil -0.4932 80.9719009 140.567932 5.207000e+00 -5.273200e+01 -1.181100e+01 1.666180e+02 187 -12.24 -141.72 -6.11 -102.20 -9.74 -121.78 73.6 74.4 0.845665
090196A.MORC.BHZ.s_fil 0.35 58.3103905 134.375504 4.977660e+01 1.754280e+01 -1.181100e+01 1.666180e+02 187 35.63 139.09 54.92 114.00 45.94 128.73 32 49.3 0.456205
090198B.AAK.BHZ.s_fil 0.34924 32.7783508 130.333496 4.263330e+01 7.449440e+01 -5.820600e+01 -2.653300e+01 151.7 -20.19 30.06 -3.68 40.20 -11.98 35.28 17.9 36.8 0.0536379
090198B.KBK.BHZ.s_fil 0.374 32.8480415 130.578659 4.265640e+01 7.494780e+01 -5.820600e+01 -2.653300e+01 151.7 -20.39 30.24 -3.55 40.61 -12.02 35.59 18.6 37.6 0.188287
090198B.KZA.BHZ.s_fil 0.01306 33.1833878 130.307816 4.207780e+01 7.524960e+01 -5.820600e+01 -2.653300e+01 151.7 -20.64 30.83 -4.22 41.05 -12.48 36.10 17.8 36.7 0.134027
090198B.NASE.BHZ.s_fil 0.37791 40.815155 131.307831 3.198861e+01 9.170567e+01 -5.820600e+01 -2.653300e+01 151.7 -31.33 46.98 -14.37 59.95 -22.98 53.87 20.6 39.6 0.122348
090198B.PDG.BHZ.s_fil 0.525 33.3019638 133.366837 4.332750e+01 7.948760e+01 -5.820600e+01 -2.653300e+01 151.7 -22.38 31.60 -1.60 44.72 -12.06 38.41 28.5 46.5 0.702049
090198B.PMB.BHZ.s_fil -0.1351 28.2318897 133.750641 5.051880e+01 -1.230765e+02 -5.820600e+01 -2.653300e+01 151.7 -16.88 -74.70 5.32 -86.59 -5.81 -80.76 30.1 47.9 1.03731
090198B.ST26A.BHZ.s_fil 0.43411 40.0564308 130.359741 3.269769e+01 8.886700e+01 -5.820600e+01 -2.653300e+01 151.7 -29.56 44.86 -13.80 56.68 -21.78 51.10 17.8 36.7 0.122697
090198B.ST33.BHZ.s_fil 0.40709 39.7328606 130.82869 3.332737e+01 8.883157e+01 -5.820600e+01 -2.653300e+01 151.7 -29.40 44.34 -12.99 56.57 -21.30 50.80 19.2 38.2 0.171796
090198B.YKW3.BHZ.s_fil -0.487 21.6085052 138.040176 6.256162e+01 -1.146099e+02 -5.820600e+01 -2.653300e+01 151.7 -12.85 -60.56 18.69 -73.29 2.94 -66.84 54.9 64.3 1.3038
090198B.ZRN.BHZ.s_fil 0.3891 26.9457207 134.938385 5.295100e+01 6.900430e+01 -5.820600e+01 -2.653300e+01 151.7 -16.18 19.05 8.28 31.59 -3.98 25.41 36.1 52.2 0.503034
090300B.RAYN.BHZ.s_fil 0.2901 66.4676666 139.840042 2.352250e+01 4.550320e+01 -2.054700e+01 -1.778210e+02 363.8 -3.82 133.13 11.30 97.69 3.93 115.57 69.7 72.3 0.642315
090300B.TSUM.BHZ.s_fil 0.15 89.3214722 137.711273 -1.920220e+01 1.758380e+01 -2.054700e+01 -1.778210e+02 363.8 -64.37 139.58 -63.78 58.98 -69.65 98.76 51.4 62.3 0.285275
090497C.SDV.BHZ.s_fil -0.326 83.3804169 137.901062 8.883900e+00 -7.063400e+01 -3.482000e+00 1.513900e+02 365.6 5.20 -157.47 9.09 -123.62 7.47 -140.62 54.4 64.1 1.44858
090503A.ANMO.BHZ.s_fil -0.0001 74.9141312 134.751953 3.494591e+01 -1.064571e+02 5.316000e+00 9.590000e+01 124.8 51.22 130.37 63.91 174.72 59.46 148.47 32.9 50 0.648386
090503A.LTX.BHZ.s_fil -0.0499 77.8198547 140.751099 2.933390e+01 -1.036669e+02 5.316000e+00 9.590000e+01 124.8 47.89 127.88 62.18 -164.24 59.70 154.94 73 74.1 0.601231
090503A.NE81.BHZ.s_fil 0.002 77.9095612 138.022339 2.891834e+01 -1.096363e+02 5.316000e+00 9.590000e+01 124.8 45.12 135.05 55.90 -174.54 53.25 157.17 51.8 62.5 0.653352
090603D.CHM.BHZ.s_fil 0.23496 32.8752747 130.015472 4.299860e+01 7.475130e+01 -5.731620e+01 -2.569680e+01 33 -18.80 29.73 -3.01 39.55 -10.95 34.77 16.4 35.4 0.300906
090603D.ENH.BHZ.s_fil 0.09 44.0847321 138.971527 3.027620e+01 1.094944e+02 -5.731620e+01 -2.569680e+01 33 -42.68 57.42 -13.98 81.43 -28.85 71.10 59.5 66.9 0.503886
090603D.OFR.BHZ.s_fil -0.19092 30.199934 132.601288 4.793313e+01 -1.243960e+02 -5.731620e+01 -2.569680e+01 33 -17.01 -76.34 2.80 -87.75 -7.14 -82.17 24.9 43.6 0.78341
090797C.SDV.BHZ.s_fil -0.485 81.9408035 135.218292 8.883900e+00 -7.063400e+01 -6.017000e+00 1.544580e+02 421 1.61 -152.84 5.56 -124.74 3.69 -138.82 38.4 53.9 0.861964
091104B.A02.BHZ.s_fil 0.154 24.648365 139.880066 5.940360e+01 -1.232644e+02 -5.797600e+01 -2.534200e+01 63.9 -16.12 -64.85 18.21 -81.13 1.06 -72.94 68 71.5 0.722142
091104B.A04.BHZ.s_fil 0.0901 24.3485718 140.066025 5.998110e+01 -1.229164e+02 -5.797600e+01 -2.534200e+01 63.9 -15.94 -64.13 18.89 -80.43 1.49 -72.21 69.6 72.3 0.964434
091104B.A07.BHZ.s_fil 0.19 23.9804688 140.67691 6.093680e+01 -1.230947e+02 -5.797600e+01 -2.534200e+01 63.9 -15.96 -63.08 20.35 -79.79 2.22 -71.33 75 75 0.439845
091104B.A09.BHZ.s_fil 0.147 23.6215611 140.407394 6.133180e+01 -1.218821e+02 -5.797600e+01 -2.534200e+01 63.9 -15.45 -62.41 20.37 -78.59 2.49 -70.39 72.7 73.9 0.983263
091104B.A10.BHZ.s_fil 0.05 23.4699917 140.213196 6.144510e+01 -1.212366e+02 -5.797600e+01 -2.534200e+01 63.9 -15.19 -62.17 20.25 -78.03 2.55 -69.99 71 73 0.72328
091104B.A14.BHZ.s_fil 0.3499 23.1503544 138.856674 6.105220e+01 -1.183811e+02 -5.797600e+01 -2.534200e+01 63.9 -14.11 -62.02 18.48 -76.33 2.20 -69.09 59.9 67.2 0.272143
091104B.BC04.BHZ.s_fil 1.18 23.3794804 139.624023 6.120380e+01 -1.200994e+02 -5.797600e+01 -2.534200e+01 63.9 -14.75 -62.22 19.40 -77.41 2.35 -69.72 65.8 70.4 1.0375
091104B.BC08.BHZ.s_fil 0.5261 23.1776199 138.9767 6.108990e+01 -1.186296e+02 -5.797600e+01 -2.534200e+01 63.9 -14.20 -62.04 18.63 -76.47 2.23 -69.17 60.8 67.7 0.319969
091104B.BRVK.BHZ.s_fil 0.43 27.0094223 134.927582 5.305810e+01 7.028280e+01 -5.797600e+01 -2.534200e+01 63.9 -15.77 20.08 8.45 32.55 -3.68 26.40 35.4 51.8 0.688608
091104B.BVAR.BHZ.s_fil 0.455 27.0438251 134.95253 5.302400e+01 7.038800e+01 -5.797600e+01 -2.534200e+01 63.9 -15.82 20.15 8.44 32.65 -3.71 26.49 35.6 51.9 0.313852
091104B.C06.BHZ.s_fil -0.122 25.5225124 137.811813 5.685100e+01 -1.219868e+02 -5.797600e+01 -2.534200e+01 63.9 -15.79 -67.30 14.05 -81.92 -0.88 -74.64 52.3 62.9 0.76393
091104B.C07.BHZ.s_fil 0.0158 25.5363483 137.417694 5.659840e+01 -1.214386e+02 -5.797600e+01 -2.534200e+01 63.9 -15.59 -67.42 13.49 -81.65 -1.06 -74.57 49.7 61.3 0.941716
091104B.C09.BHZ.s_fil -0.1741 25.6690559 136.508438 5.586950e+01 -1.204030e+02 -5.797600e+01 -2.534200e+01 63.9 -15.24 -67.88 12.08 -81.28 -1.59 -74.62 44.1 57.7 0.68497
091104B.CHKZ.BHZ.s_fil 0.5052 26.7938557 135.485352 5.367620e+01 7.061520e+01 -5.797600e+01 -2.534200e+01 63.9 -15.83 19.60 9.40 32.50 -3.23 26.13 38.2 53.8 0.914558
091104B.CHM.BHZ.s_fil 0.47495 32.5299568 130.056061 4.299860e+01 7.475130e+01 -5.797600e+01 -2.534200e+01 63.9 -19.35 30.44 -3.37 40.20 -11.40 35.46 16.7 35.6 0.441748
091104B.ES04.BHZ.s_fil 0.45002 41.6517715 130.463867 3.064584e+01 9.325040e+01 -5.797600e+01 -2.534200e+01 63.9 -31.56 49.26 -15.96 61.44 -23.88 55.72 17.7 36.6 0.4967
091104B.ES08.BHZ.s_fil 0.37493 41.4071617 131.275162 3.128420e+01 9.383630e+01 -5.797600e+01 -2.534200e+01 63.9 -31.76 49.07 -15.07 62.05 -23.55 55.98 20.2 39.1 0.355764
091104B.ES14.BHZ.s_fil 0.5298 41.6957588 132.343857 3.125436e+01 9.590087e+01 -5.797600e+01 -2.534200e+01 63.9 -33.01 50.26 -14.89 64.45 -24.11 57.86 23.7 42.5 1.04475
091104B.ES20.BHZ.s_fil 0.342 41.9883156 132.037857 3.072948e+01 9.610353e+01 -5.797600e+01 -2.534200e+01 63.9 -33.24 50.82 -15.58 64.74 -24.56 58.27 22.5 41.4 0.620052
091104B.ES28.BHZ.s_fil 0.3251 42.7943039 132.457214 2.972021e+01 9.842693e+01 -5.797600e+01 -2.534200e+01 63.9 -34.90 53.00 -16.69 67.60 -25.98 60.87 24.1 42.8 0.480247
091104B.GNW.BHZ.s_fil -0.15 29.8721695 132.038376 4.756422e+01 -1.228266e+02 -5.797600e+01 -2.534200e+01 63.9 -17.34 -76.34 1.76 -87.12 -7.83 -81.85 22.8 41.8 0.636562
091104B.KMI.BHZ.s_fil 0.29009 45.6418152 130.93605 2.512330e+01 1.027400e+02 -5.797600e+01 -2.534200e+01 63.9 -38.57 59.53 -22.51 73.13 -30.72 66.90 19 38 0.413688
091104B.KURK.BHZ.s_fil 0.6061 29.5313053 137.30246 5.071540e+01 7.862020e+01 -5.797600e+01 -2.534200e+01 63.9 -19.77 24.91 8.14 40.84 -5.87 33.08 48.9 60.8 0.503418
091104B.LLLB.BHZ.s_fil -0.071 28.2855206 133.699554 5.060900e+01 -1.218815e+02 -5.797600e+01 -2.534200e+01 63.9 -16.46 -73.33 5.46 -85.11 -5.53 -79.33 29.5 47.3 0.705054
091104B.TTW.BHZ.s_fil -0.10596 29.5997334 131.584671 4.769445e+01 -1.216901e+02 -5.797600e+01 -2.534200e+01 63.9 -16.87 -75.78 1.63 -86.10 -7.65 -81.05 21.4 40.4 0.759313
091104B.VOS.BHZ.s_fil 0.1419 27.2860966 135.021652 5.272320e+01 7.097970e+01 -5.797600e+01 -2.534200e+01 63.9 -16.10 20.62 8.24 33.28 -3.95 27.04 35.9 52.2 1.27531
091104B.YKW3.BHZ.s_fil -0.4571 21.9129047 138.313507 6.256162e+01 -1.146099e+02 -5.797600e+01 -2.534200e+01 63.9 -12.74 -59.59 19.07 -72.63 3.18 -66.00 56 64.9 1.44906
091104B.ZRNK.BHZ.s_fil 0.315 26.8224621 134.280029 5.295100e+01 6.900430e+01 -5.797600e+01 -2.534200e+01 63.9 -15.27 19.77 7.88 31.57 -3.72 25.75 32.2 49.4 0.44301
091193D.AML.BHZ.s_fil -0.281 65.8742371 134.140076 4.213110e+01 7.369410e+01 -4.689000e+00 -7.631800e+01 120.5 40.27 -43.01 55.58 -12.57 48.92 -30.11 30.2 48 0.27948
091193D.EKS2.BHZ.s_fil -0.3099 65.6079636 133.799637 4.266150e+01 7.377720e+01 -4.689000e+00 -7.631800e+01 120.5 40.68 -43.34 55.88 -13.76 49.22 -30.81 28.9 46.8 0.741611
091293B.LSA.BHZ.s_fil -0.3248 82.0622635 136.701569 2.970000e+01 9.115000e+01 1.382600e+01 -9.042900e+01 68.2 67.05 -94.52 82.82 105.58 81.79 -103.48 42.4 56.6 0.952514
091294B.ARU.BHZ.s_fil -0.1899 43.5890923 137.34317 5.643020e+01 5.856250e+01 -3.110300e+01 -7.170600e+01 40 12.75 -41.09 38.15 -19.56 25.84 -31.49 48.3 60.4 1.13184
091495B.KIEV.BHZ.s_fil 0.021 55.0539665 140.061661 5.070120e+01 2.922420e+01 -1.762300e+01 -1.789660e+02 532.6 26.80 157.49 57.12 121.95 43.27 144.19 73.4 74.2 0.479108
091495B.OBN.BHZ.s_fil 0.1501 52.3736305 133.800949 5.511460e+01 3.656740e+01 -1.762300e+01 -1.789660e+02 532.6 30.06 155.70 50.93 135.13 40.94 147.05 32.1 49.4 0.23132
091496B.GAC.BHZ.s_fil 0.2119 66.8907776 131.721375 4.570330e+01 -7.547830e+01 -6.000000e-03 1.227950e+02 181 51.72 145.61 68.18 172.65 60.60 155.69 21.1 40.1 0.570131
091703C.PMG.BHZ.s_fil -0.33688 83.7039032 133.814438 -9.404700e+00 1.471597e+02 -2.141210e+01 -6.804830e+01 127.3 -42.84 -128.88 -39.32 -161.36 -42.23 -145.56 28.9 46.9 0.899125
091703C.WRAB.BHZ.s_fil -0.35105 89.2463837 133.429153 -1.993360e+01 1.343600e+02 -2.141210e+01 -6.804830e+01 127.3 -60.75 -123.23 -60.18 -172.48 -62.75 -148.09 27 45.3 0.567987
091904B.KMBO.BHZ.s_fil 0.00012 73.4726257 131.57782 -1.127100e+00 3.725250e+01 -3.257140e+01 -1.797586e+02 119.5 -45.99 108.34 -38.11 82.39 -42.79 94.54 20.6 39.6 0.653195
