   0.793493E-01    0.221656E+00   -0.507053E-02   -0.286164E-01    0.118478E+05    0.424131E+04             INF             INF
   0.840510E-01    0.234790E+00   -0.509022E-02   -0.287211E-01    0.118478E+05    0.424131E+04             INF             INF
   0.890313E-01    0.248702E+00   -0.511145E-02   -0.288341E-01    0.118478E+05    0.424131E+04             INF             INF
   0.943068E-01    0.263439E+00   -0.513421E-02   -0.289554E-01    0.118478E+05    0.424131E+04             INF             INF
   0.998948E-01    0.279048E+00   -0.515848E-02   -0.290851E-01    0.118478E+05    0.424131E+04             INF             INF
   0.105814E+00    0.295583E+00   -0.518419E-02   -0.292234E-01    0.118478E+05    0.424131E+04             INF             INF
   0.112084E+00    0.313098E+00   -0.521122E-02   -0.293699E-01    0.118478E+05    0.424131E+04             INF             INF
   0.118725E+00    0.331650E+00   -0.523938E-02   -0.295246E-01    0.118478E+05    0.424131E+04             INF             INF
   0.125760E+00    0.351301E+00   -0.526841E-02   -0.296870E-01    0.118478E+05    0.424131E+04             INF             INF
   0.133212E+00    0.372117E+00   -0.529800E-02   -0.298567E-01    0.118478E+05    0.424131E+04             INF             INF
   0.141105E+00    0.394166E+00   -0.532769E-02   -0.300331E-01    0.118478E+05    0.424131E+04             INF             INF
   0.149466E+00    0.417522E+00   -0.535697E-02   -0.302155E-01    0.118478E+05    0.424131E+04             INF             INF
   0.158323E+00    0.442262E+00   -0.538519E-02   -0.304031E-01    0.118478E+05    0.424131E+04             INF             INF
   0.167704E+00    0.468468E+00   -0.541161E-02   -0.305951E-01    0.118478E+05    0.424131E+04             INF             INF
   0.177641E+00    0.496226E+00   -0.543535E-02   -0.307904E-01    0.118478E+05    0.424131E+04             INF             INF
   0.188167E+00    0.525629E+00   -0.545543E-02   -0.309881E-01    0.118478E+05    0.424131E+04             INF             INF
   0.199316E+00    0.556775E+00   -0.547077E-02   -0.311874E-01    0.118478E+05    0.424131E+04             INF             INF
   0.211127E+00    0.589766E+00   -0.548020E-02   -0.313871E-01    0.118478E+05    0.424131E+04             INF             INF
   0.223637E+00    0.624712E+00   -0.548249E-02   -0.315865E-01    0.118478E+05    0.424131E+04             INF             INF
   0.236888E+00    0.661728E+00   -0.547635E-02   -0.317847E-01    0.118478E+05    0.424131E+04             INF             INF
   0.250924E+00    0.700938E+00   -0.546051E-02   -0.319810E-01    0.118478E+05    0.424131E+04             INF             INF
   0.265793E+00    0.742471E+00   -0.543372E-02   -0.321747E-01    0.118478E+05    0.424131E+04             INF             INF
   0.281542E+00    0.786465E+00   -0.539479E-02   -0.323652E-01    0.118478E+05    0.424131E+04             INF             INF
   0.298224E+00    0.833066E+00   -0.534269E-02   -0.325522E-01    0.118478E+05    0.424131E+04             INF             INF
   0.315895E+00    0.882429E+00   -0.527651E-02   -0.327353E-01    0.118478E+05    0.424131E+04             INF             INF
   0.334613E+00    0.934716E+00   -0.519559E-02   -0.329142E-01    0.118478E+05    0.424131E+04             INF             INF
   0.354440E+00    0.990101E+00   -0.509950E-02   -0.330887E-01    0.118478E+05    0.424131E+04             INF             INF
   0.375442E+00    0.104877E+01   -0.498807E-02   -0.332588E-01    0.118478E+05    0.424131E+04             INF             INF
   0.397688E+00    0.111091E+01   -0.486147E-02   -0.334244E-01    0.118478E+05    0.424131E+04             INF             INF
   0.421253E+00    0.117674E+01   -0.472015E-02   -0.335854E-01    0.118478E+05    0.424131E+04             INF             INF
   0.446214E+00    0.124646E+01   -0.456490E-02   -0.337420E-01    0.118478E+05    0.424131E+04             INF             INF
   0.472654E+00    0.132032E+01   -0.439679E-02   -0.338941E-01    0.118478E+05    0.424131E+04             INF             INF
   0.500660E+00    0.139856E+01   -0.421718E-02   -0.340419E-01    0.118478E+05    0.424131E+04             INF             INF
   0.530326E+00    0.148142E+01   -0.402767E-02   -0.341854E-01    0.118478E+05    0.424131E+04             INF             INF
   0.561750E+00    0.156920E+01   -0.383004E-02   -0.343247E-01    0.118478E+05    0.424131E+04             INF             INF
   0.595036E+00    0.166219E+01   -0.362621E-02   -0.344598E-01    0.118478E+05    0.424131E+04             INF             INF
   0.630294E+00    0.176068E+01   -0.341819E-02   -0.345910E-01    0.118478E+05    0.424131E+04             INF             INF
   0.667641E+00    0.186500E+01   -0.320799E-02   -0.347181E-01    0.118478E+05    0.424131E+04             INF             INF
   0.707201E+00    0.197551E+01   -0.299759E-02   -0.348414E-01    0.118478E+05    0.424131E+04             INF             INF
   0.749105E+00    0.209257E+01   -0.278889E-02   -0.349607E-01    0.118478E+05    0.424131E+04             INF             INF
   0.793493E+00    0.221656E+01   -0.258361E-02   -0.350763E-01    0.118478E+05    0.424131E+04             INF             INF
   0.840510E+00    0.234790E+01   -0.238333E-02   -0.351881E-01    0.118478E+05    0.424131E+04             INF             INF
   0.890313E+00    0.248702E+01   -0.218942E-02   -0.352963E-01    0.118478E+05    0.424131E+04             INF             INF
   0.943068E+00    0.263439E+01   -0.200300E-02   -0.354007E-01    0.118478E+05    0.424131E+04             INF             INF
   0.998948E+00    0.279048E+01   -0.182501E-02   -0.355016E-01    0.118478E+05    0.424131E+04             INF             INF
   0.105814E+01    0.295583E+01   -0.165614E-02   -0.355989E-01    0.118478E+05    0.424131E+04             INF             INF
   0.112084E+01    0.313098E+01   -0.149687E-02   -0.356928E-01    0.118478E+05    0.424131E+04             INF             INF
   0.118725E+01    0.331650E+01   -0.134748E-02   -0.357832E-01    0.118478E+05    0.424131E+04             INF             INF
   0.125760E+01    0.351301E+01   -0.120810E-02   -0.358702E-01    0.118478E+05    0.424131E+04             INF             INF
   0.133212E+01    0.372117E+01   -0.107867E-02   -0.359539E-01    0.118478E+05    0.424131E+04             INF             INF
   0.141105E+01    0.394166E+01   -0.959025E-03   -0.360343E-01    0.118478E+05    0.424131E+04             INF             INF
   0.149466E+01    0.417522E+01   -0.848887E-03   -0.361116E-01    0.118478E+05    0.424131E+04             INF             INF
   0.158323E+01    0.442262E+01   -0.747893E-03   -0.361858E-01    0.118478E+05    0.424131E+04             INF             INF
   0.167704E+01    0.468468E+01   -0.655619E-03   -0.362570E-01    0.118478E+05    0.424131E+04             INF             INF
   0.177641E+01    0.496226E+01   -0.571595E-03   -0.363248E-01    0.118478E+05    0.424131E+04             INF             INF
   0.188167E+01    0.525629E+01   -0.495324E-03   -0.363901E-01    0.118478E+05    0.424131E+04             INF             INF
   0.199316E+01    0.556775E+01   -0.426293E-03   -0.364525E-01    0.118478E+05    0.424131E+04             INF             INF
   0.211127E+01    0.589766E+01   -0.363988E-03   -0.365122E-01    0.118478E+05    0.424131E+04             INF             INF
   0.223637E+01    0.624712E+01   -0.307899E-03   -0.365693E-01    0.118478E+05    0.424131E+04             INF             INF
   0.236888E+01    0.661728E+01   -0.257529E-03   -0.366239E-01    0.118478E+05    0.424131E+04             INF             INF
   0.250924E+01    0.700938E+01   -0.212401E-03   -0.366760E-01    0.118478E+05    0.424131E+04             INF             INF
   0.265793E+01    0.742471E+01   -0.172060E-03   -0.367257E-01    0.118478E+05    0.424131E+04             INF             INF
   0.281542E+01    0.786465E+01   -0.136076E-03   -0.367731E-01    0.118478E+05    0.424131E+04             INF             INF
   0.298224E+01    0.833066E+01   -0.104046E-03   -0.368183E-01    0.118478E+05    0.424131E+04             INF             INF
   0.315895E+01    0.882429E+01   -0.755937E-04   -0.368613E-01    0.118478E+05    0.424131E+04             INF             INF
   0.334613E+01    0.934716E+01   -0.503722E-04   -0.369023E-01    0.118478E+05    0.424131E+04             INF             INF
   0.354440E+01    0.990101E+01   -0.280598E-04   -0.369414E-01    0.118478E+05    0.424131E+04             INF             INF
   0.375442E+01    0.104877E+02   -0.836202E-05   -0.369785E-01    0.118478E+05    0.424131E+04             INF             INF
   0.397688E+01    0.111091E+02    0.899089E-05   -0.370139E-01    0.118478E+05    0.424131E+04             INF             INF
   0.421253E+01    0.117674E+02    0.242447E-04   -0.370475E-01    0.118478E+05    0.424131E+04             INF             INF
   0.446214E+01    0.124646E+02    0.376212E-04   -0.370794E-01    0.118478E+05    0.424131E+04             INF             INF
   0.472654E+01    0.132032E+02    0.493275E-04   -0.371100E-01    0.118478E+05    0.424131E+04             INF             INF
   0.500660E+01    0.139856E+02    0.595422E-04   -0.371386E-01    0.118478E+05    0.424131E+04             INF             INF
   0.530326E+01    0.148142E+02    0.684318E-04   -0.371660E-01    0.118478E+05    0.424131E+04             INF             INF
   0.561750E+01    0.156920E+02    0.761452E-04   -0.371920E-01    0.118478E+05    0.424131E+04             INF             INF
   0.595036E+01    0.166219E+02    0.828159E-04   -0.372167E-01    0.118478E+05    0.424131E+04             INF             INF
   0.630294E+01    0.176068E+02    0.885641E-04   -0.372401E-01    0.118478E+05    0.424131E+04             INF             INF
   0.667641E+01    0.186500E+02    0.934969E-04   -0.372623E-01    0.118478E+05    0.424131E+04             INF             INF
   0.707201E+01    0.197551E+02    0.977107E-04   -0.372833E-01    0.118478E+05    0.424131E+04             INF             INF
   0.749105E+01    0.209257E+02    0.101291E-03   -0.373033E-01    0.118478E+05    0.424131E+04             INF             INF
   0.793493E+01    0.221656E+02    0.104315E-03   -0.373222E-01    0.118478E+05    0.424131E+04             INF             INF
   0.840510E+01    0.234790E+02    0.106849E-03   -0.373401E-01    0.118478E+05    0.424131E+04             INF             INF
   0.890313E+01    0.248702E+02    0.108956E-03   -0.373571E-01    0.118478E+05    0.424131E+04             INF             INF
   0.943068E+01    0.263439E+02    0.110690E-03   -0.373732E-01    0.118478E+05    0.424131E+04             INF             INF
   0.998948E+01    0.279048E+02    0.112097E-03   -0.373884E-01    0.118478E+05    0.424131E+04             INF             INF
   0.105814E+02    0.295583E+02    0.113220E-03   -0.374028E-01    0.118478E+05    0.424131E+04             INF             INF
   0.112084E+02    0.313098E+02    0.114096E-03   -0.374165E-01    0.118478E+05    0.424131E+04             INF             INF
   0.118725E+02    0.331650E+02    0.114759E-03   -0.374294E-01    0.118478E+05    0.424131E+04             INF             INF
   0.125760E+02    0.351301E+02    0.115239E-03   -0.374417E-01    0.118478E+05    0.424131E+04             INF             INF
   0.133212E+02    0.372117E+02    0.115561E-03   -0.374532E-01    0.118478E+05    0.424131E+04             INF             INF
   0.141105E+02    0.394166E+02    0.115749E-03   -0.374644E-01    0.118478E+05    0.424131E+04             INF             INF
   0.149466E+02    0.417522E+02    0.115821E-03   -0.374746E-01    0.118478E+05    0.424131E+04             INF             INF
   0.158323E+02    0.442262E+02    0.115795E-03   -0.374844E-01    0.118478E+05    0.424131E+04             INF             INF
   0.167704E+02    0.468468E+02    0.115688E-03   -0.374936E-01    0.118478E+05    0.424131E+04             INF             INF
   0.177641E+02    0.496226E+02    0.115512E-03   -0.375024E-01    0.118478E+05    0.424131E+04             INF             INF
   0.188167E+02    0.525629E+02    0.115280E-03   -0.375107E-01    0.118478E+05    0.424131E+04             INF             INF
   0.199316E+02    0.556775E+02    0.115001E-03   -0.375186E-01    0.118478E+05    0.424131E+04             INF             INF
   0.211127E+02    0.589766E+02    0.114685E-03   -0.375260E-01    0.118478E+05    0.424131E+04             INF             INF
   0.223637E+02    0.624712E+02    0.114340E-03   -0.375330E-01    0.118478E+05    0.424131E+04             INF             INF
   0.236888E+02    0.661728E+02    0.113971E-03   -0.375396E-01    0.118478E+05    0.424131E+04             INF             INF
   0.250924E+02    0.700938E+02    0.113586E-03   -0.375459E-01    0.118478E+05    0.424131E+04             INF             INF
   0.265793E+02    0.742471E+02    0.113188E-03   -0.375518E-01    0.118478E+05    0.424131E+04             INF             INF
   0.281542E+02    0.786465E+02    0.112783E-03   -0.375574E-01    0.118478E+05    0.424131E+04             INF             INF
   0.298224E+02    0.833066E+02    0.112374E-03   -0.375627E-01    0.118478E+05    0.424131E+04             INF             INF
   0.315895E+02    0.882429E+02    0.111964E-03   -0.375677E-01    0.118478E+05    0.424131E+04             INF             INF
   0.334613E+02    0.934716E+02    0.111556E-03   -0.375724E-01    0.118478E+05    0.424131E+04             INF             INF
   0.354440E+02    0.990101E+02    0.111151E-03   -0.375769E-01    0.118478E+05    0.424131E+04             INF             INF
   0.375442E+02    0.104877E+03    0.110752E-03   -0.375811E-01    0.118478E+05    0.424131E+04             INF             INF
   0.397688E+02    0.111091E+03    0.110361E-03   -0.375852E-01    0.118478E+05    0.424131E+04             INF             INF
   0.421253E+02    0.117674E+03    0.109978E-03   -0.375890E-01    0.118478E+05    0.424131E+04             INF             INF
   0.446214E+02    0.124646E+03    0.109606E-03   -0.375927E-01    0.118478E+05    0.424131E+04             INF             INF
   0.472654E+02    0.132032E+03    0.109242E-03   -0.375958E-01    0.118478E+05    0.424131E+04             INF             INF
   0.500660E+02    0.139856E+03    0.108890E-03   -0.375990E-01    0.118478E+05    0.424131E+04             INF             INF
   0.530326E+02    0.148142E+03    0.108548E-03   -0.376020E-01    0.118478E+05    0.424131E+04             INF             INF
   0.561750E+02    0.156920E+03    0.108218E-03   -0.376048E-01    0.118478E+05    0.424131E+04             INF             INF
   0.595036E+02    0.166219E+03    0.107900E-03   -0.376075E-01    0.118478E+05    0.424131E+04             INF             INF
   0.630294E+02    0.176068E+03    0.107594E-03   -0.376100E-01    0.118478E+05    0.424131E+04             INF             INF
   0.667641E+02    0.186500E+03    0.107299E-03   -0.376124E-01    0.118478E+05    0.424131E+04             INF             INF
   0.707201E+02    0.197551E+03    0.107016E-03   -0.376146E-01    0.118478E+05    0.424131E+04             INF             INF
   0.749105E+02    0.209257E+03    0.106745E-03   -0.376168E-01    0.118478E+05    0.424131E+04             INF             INF
   0.793493E+02    0.221656E+03    0.106484E-03   -0.376188E-01    0.118478E+05    0.424131E+04             INF             INF
   0.840510E+02    0.234790E+03    0.106235E-03   -0.376207E-01    0.118478E+05    0.424131E+04             INF             INF
   0.890313E+02    0.248702E+03    0.105997E-03   -0.376225E-01    0.118478E+05    0.424131E+04             INF             INF
   0.943068E+02    0.263439E+03    0.105770E-03   -0.376242E-01    0.118478E+05    0.424131E+04             INF             INF
   0.998948E+02    0.279048E+03    0.105552E-03   -0.376258E-01    0.118478E+05    0.424131E+04             INF             INF
   0.105814E+03    0.295583E+03    0.105345E-03   -0.376273E-01    0.118478E+05    0.424131E+04             INF             INF
   0.112084E+03    0.313098E+03    0.105147E-03   -0.376288E-01    0.118478E+05    0.424131E+04             INF             INF
   0.118725E+03    0.331650E+03    0.104959E-03   -0.376302E-01    0.118478E+05    0.424131E+04             INF             INF
   0.125760E+03    0.351301E+03    0.104779E-03   -0.376315E-01    0.118478E+05    0.424131E+04             INF             INF
   0.133212E+03    0.372117E+03    0.104608E-03   -0.376328E-01    0.118478E+05    0.424131E+04             INF             INF
   0.141105E+03    0.394166E+03    0.104446E-03   -0.376340E-01    0.118478E+05    0.424131E+04             INF             INF
   0.149466E+03    0.417522E+03    0.104296E-03   -0.376347E-01    0.118478E+05    0.424131E+04             INF             INF
   0.158323E+03    0.442262E+03    0.104149E-03   -0.376358E-01    0.118478E+05    0.424131E+04             INF             INF
   0.167704E+03    0.468468E+03    0.104009E-03   -0.376367E-01    0.118478E+05    0.424131E+04             INF             INF
   0.177641E+03    0.496226E+03    0.103876E-03   -0.376376E-01    0.118478E+05    0.424131E+04             INF             INF
   0.188167E+03    0.525629E+03    0.103750E-03   -0.376385E-01    0.118478E+05    0.424131E+04             INF             INF
   0.199316E+03    0.556775E+03    0.103630E-03   -0.376393E-01    0.118478E+05    0.424131E+04             INF             INF
   0.211127E+03    0.589766E+03    0.103517E-03   -0.376400E-01    0.118478E+05    0.424131E+04             INF             INF
   0.223637E+03    0.624712E+03    0.103408E-03   -0.376408E-01    0.118478E+05    0.424131E+04             INF             INF
   0.236888E+03    0.661728E+03    0.103305E-03   -0.376414E-01    0.118478E+05    0.424131E+04             INF             INF
   0.250924E+03    0.700938E+03    0.103207E-03   -0.376421E-01    0.118478E+05    0.424131E+04             INF             INF
   0.265793E+03    0.742471E+03    0.103114E-03   -0.376427E-01    0.118478E+05    0.424131E+04             INF             INF
   0.281542E+03    0.786465E+03    0.103025E-03   -0.376433E-01    0.118478E+05    0.424131E+04             INF             INF
   0.298224E+03    0.833066E+03    0.102940E-03   -0.376438E-01    0.118478E+05    0.424131E+04             INF             INF
   0.315895E+03    0.882429E+03    0.102859E-03   -0.376443E-01    0.118478E+05    0.424131E+04             INF             INF
   0.334613E+03    0.934716E+03    0.102781E-03   -0.376448E-01    0.118478E+05    0.424131E+04             INF             INF
   0.354440E+03    0.990101E+03    0.102706E-03   -0.376453E-01    0.118478E+05    0.424131E+04             INF             INF
   0.375442E+03    0.104877E+04    0.102635E-03   -0.376458E-01    0.118478E+05    0.424131E+04             INF             INF
   0.397688E+03    0.111091E+04    0.102565E-03   -0.376463E-01    0.118478E+05    0.424131E+04             INF             INF
   0.421253E+03    0.117674E+04    0.102498E-03   -0.376468E-01    0.118478E+05    0.424131E+04             INF             INF
   0.446214E+03    0.124646E+04    0.102432E-03   -0.376473E-01    0.118478E+05    0.424131E+04             INF             INF
   0.472654E+03    0.132032E+04    0.102419E-03   -0.376478E-01    0.118478E+05    0.424131E+04             INF             INF
   0.500660E+03    0.139856E+04    0.102364E-03   -0.376475E-01    0.118478E+05    0.424131E+04             INF             INF
   0.530326E+03    0.148142E+04    0.102311E-03   -0.376478E-01    0.118478E+05    0.424131E+04             INF             INF
